q3;qualifyId
1:27.790;6313
1:28.087;6314
1:28.329;6315
1:28.510;6316
1:28.560;6317
1:29.480;6318
1:49.834;6327
1:49.908;6328
1:50.299;6329
1:51.541;6330
1:51.951;6331
1:51.981;6332
1:52.473;6333
1:52.981;6334
1:53.179;6335
1:53.261;6336
1:35.782;6346
1:35.828;6347
1:36.687;6348
1:36.954;6349
1:37.143;6350
1:37.232;6351
1:37.540;6352
1:37.905;6353
1:38.067;6354
1:38.158;6355
1:32.571;6366
1:32.982;6367
1:33.129;6368
1:33.227;6369
1:33.381;6370
1:33.744;6371
1:33.832;6372
1:34.450;6373
1:34.462;6374
1:34.484;6375
1:24.681;6385
1:24.948;6386
1:25.458;6387
1:25.694;6388
1:26.136;6389
1:26.249;6390
1:26.414;6391
1:26.629;6392
1:26.757;6393
1:26.770;6394
1:15.098;6405
1:15.440;6406
1:15.849;6407
1:16.041;6408
1:16.182;6409
1:16.427;6410
1:16.808;6411
1:16.931;6412
1:16.946;6413
1:16.957;6414
1:14.393;6425
1:14.702;6426
1:15.014;6427
1:15.102;6428
1:15.194;6429
1:15.329;6430
1:15.614;6431
1:16.079;6432
1:16.114;6433
1:16.338;6434
1:08.455;6444
1:08.655;6445
1:08.810;6446
1:09.192;6447
1:09.278;6448
1:09.319;6449
1:09.612;6450
1:09.694;6451
1:09.713;6452
1:32.248;6464
1:32.361;6465
1:33.085;6466
1:33.149;6467
1:33.379;6468
1:33.547;6469
1:33.636;6470
1:33.649;6471
1:33.673;6472
1:33.943;6473
1:22.020;6484
1:22.595;6485
1:22.739;6486
1:22.774;6487
1:23.020;6488
1:23.222;6489
1:23.332;6490
1:23.537;6491
1:23.679;6492
1:24.181;6493
1:47.197;6504
1:47.655;6505
1:48.537;6506
1:48.561;6507
1:48.599;6508
1:48.639;6509
1:48.685;6510
1:48.754;6511
1:48.825;6512
1:49.771;6513
1:23.397;6524
1:23.631;6525
1:23.685;6526
1:23.703;6527
1:23.940;6528
1:24.127;6529
1:24.626;6530
1:25.054;6531
1:25.317;6532
1:26.214;6533
1:43.885;6544
1:44.428;6545
1:44.667;6546
1:44.745;6547
1:45.300;6548
1:45.415;6549
1:45.676;6550
1:45.798;6551
1:46.077;6552
1:46.413;6553
1:32.584;6564
1:32.660;6565
1:33.024;6566
1:33.245;6567
1:33.337;6568
1:33.347;6569
1:33.497;6570
1:33.967;6571
1:37.113;6584
1:37.433;6585
1:37.912;6586
1:37.965;6587
1:38.348;6588
1:38.659;6589
1:38.691;6590
1:38.787;6591
1:38.924;6592
1:39.728;6593
1:19.480;6623
1:19.668;6624
1:19.850;6625
1:20.398;6626
1:20.399;6627
1:20.448;6628
1:20.567;6629
1:20.710;6630
1:20.716;6631
1:20.788;6632
1:11.282;6643
1:11.360;6644
1:11.804;6645
1:12.085;6646
1:12.144;6647
1:12.265;6648
1:12.322;6649
1:12.415;6650
1:12.417;6651
1:12.739;6652
1:40.237;6663
1:40.614;6664
1:41.051;6665
1:41.184;6666
1:41.444;6667
1:41.656;6668
1:41.686;6669
1:41.759;6670
1:41.933;6671
1:42.708;6672
1:23.837;6683
1:24.197;6684
1:24.675;6685
1:25.033;6686
1:25.434;6687
1:25.458;6688
1:25.582;6689
1:25.589;6690
1:29.493;6705
1:29.570;6706
1:30.012;6707
1:30.244;6708
1:30.854;6709
1:31.153;6710
1:31.155;6711
1:31.620;6712
1:35.402;6727
1:35.917;6728
1:35.972;6729
1:36.246;6730
1:36.296;6731
1:36.399;6732
1:36.865;6733
1:36.881;6734
1:37.194;6735
1:35.417;6749
1:36.123;6750
1:36.536;6751
1:36.663;6752
1:37.016;6753
1:37.125;6754
1:37.212;6755
1:37.459;6756
1:37.583;6757
1:22.000;6771
1:22.280;6772
1:22.680;6773
1:23.087;6774
1:23.113;6775
1:23.334;6776
1:23.522;6777
1:23.643;6778
1:23.782;6779
1:23.981;6780
1:13.622;6793
1:13.791;6794
1:13.942;6795
1:14.552;6796
1:14.726;6797
1:14.732;6798
1:14.749;6799
1:14.902;6800
1:15.273;6801
1:15.363;6802
1:12.812;6815
1:12.874;6816
1:12.990;6817
1:13.166;6818
1:13.414;6819
1:13.579;6820
1:13.670;6821
1:13.769;6822
1:13.952;6823
1:14.338;6824
1:42.758;6836
1:43.515;6837
1:43.966;6838
1:43.966;6839
1:44.269;6840
1:44.483;6841
1:44.717;6842
1:45.246;6843
1:45.570;6844
2:01.954;6845
1:07.922;6858
1:08.465;6859
1:09.285;6860
1:09.781;6861
1:09.900;6862
1:09.901;6863
1:09.980;6864
1:10.440;6865
1:11.153;6866
1:11.977;6867
1:29.287;6880
1:29.606;6881
1:30.313;6882
1:30.618;6883
1:30.881;6884
1:31.490;6885
1:31.557;6886
1:31.989;6887
1:32.172;6888
1:32.343;6889
1:19.965;6901
1:20.108;6902
1:20.280;6903
1:20.557;6904
1:20.874;6905
1:21.131;6906
1:21.211;6907
1:21.597;6908
1:21.823;6909
1:22.182;6910
1:14.363;6923
1:14.470;6924
1:14.726;6925
1:14.834;6926
1:15.142;6927
1:15.315;6928
1:15.510;6929
1:15.530;6930
1:15.537;6931
1:15.615;6932
1:46.744;6945
1:46.893;6946
1:46.910;6947
1:47.108;6948
1:47.216;6949
1:47.407;6950
1:47.543;6951
1:47.612;6952
1:48.114;6953
1:48.263;6954
1:21.135;6966
1:21.613;6967
1:21.972;6968
1:22.065;6969
1:22.388;6970
1:22.389;6971
1:22.411;6972
1:22.814;6973
1:22.836;6974
1:23.184;6975
1:42.584;6987
1:43.115;6988
1:43.288;6989
1:43.328;6990
1:43.540;6991
1:44.197;6992
1:44.469;6993
1:44.479;6994
1:44.553;6995
1:44.582;6996
1:32.850;7009
1:33.264;7010
1:33.420;7011
1:33.467;7012
1:33.584;7013
1:33.632;7014
1:34.319;7015
1:34.489;7016
1:34.518;7017
1:34.671;7018
1:30.647;7031
1:30.660;7032
1:30.949;7033
1:31.028;7034
1:31.178;7035
1:31.240;7036
1:31.961;7037
1:31.961;7038
1:32.142;7039
1:32.547;7040
1:34.999;7053
1:35.215;7054
1:35.509;7055
1:35.747;7056
1:36.131;7057
1:36.358;7058
1:36.628;7059
1:37.116;7060
1:37.269;7061
1:37.326;7062
1:18.704;7075
1:18.958;7076
1:19.054;7077
1:19.133;7078
1:19.330;7079
1:19.376;7080
1:19.381;7081
1:19.551;7082
1:20.032;7083
1:20.378;7084
1:10.736;7096
1:10.838;7097
1:11.404;7098
1:11.485;7099
1:11.495;7100
1:11.540;7101
1:11.937;7102
1:12.104;7103
1:12.165;7104
1:12.266;7105
1:38.755;7118
1:39.058;7119
1:39.589;7120
1:39.604;7121
1:39.661;7122
1:39.818;7123
1:40.501;7124
1:40.519;7125
1:41.106;7126
1:41.213;7127
1:22.188;7140
1:22.456;7141
1:22.481;7142
1:23.033;7143
1:23.485;7144
1:24.074;7145
1:24.443;7146
1:24.487;7147
1:24.512;7148
1:31.678;7160
1:31.864;7161
1:31.865;7162
1:32.140;7163
1:33.033;7164
1:33.507;7165
1:33.580;7166
1:33.706;7167
1:33.719;7168
1:34.220;7169
1:28.769;7180
1:28.792;7181
1:29.247;7182
1:29.545;7183
1:29.567;7184
1:29.687;7185
1:29.842;7186
1:30.074;7187
1:30.763;7188
1:31.074;7189
1:33.194;7200
1:33.253;7201
1:33.289;7202
1:33.767;7203
1:34.905;7204
1:35.110;7205
1:35.161;7206
1:35.285;7207
1:35.337;7208
1:35.430;7209
1:19.149;7220
1:19.200;7221
1:19.373;7222
1:19.439;7223
1:19.706;7224
1:20.175;7225
1:21.048;7226
1:21.070;7227
1:21.232;7228
1:21.272;7229
1:12.178;7240
1:12.221;7241
1:12.223;7242
1:12.496;7243
1:12.998;7244
1:13.162;7245
1:13.329;7246
1:13.349;7247
1:13.613;7248
1:11.459;7260
1:11.789;7261
1:12.177;7262
1:12.252;7263
1:12.403;7264
1:12.557;7265
1:12.858;7266
1:13.018;7267
1:13.135;7268
1:13.271;7269
1:40.593;7280
1:41.027;7281
1:41.693;7282
1:41.841;7283
1:41.879;7284
1:42.111;7285
1:42.186;7286
1:42.753;7287
1:42.798;7288
1:43.414;7289
1:04.251;7300
1:04.293;7301
1:04.424;7302
1:04.779;7303
1:04.896;7304
1:04.983;7305
1:05.480;7306
1:05.605;7307
1:05.674;7308
1:05.726;7309
1:26.600;7320
1:27.147;7321
1:27.356;7322
1:27.376;7323
1:28.130;7324
1:28.856;7325
1:28.902;7326
1:29.074;7327
1:29.418;7328
1:29.549;7329
1:16.276;7340
1:16.444;7341
1:16.530;7342
1:16.707;7343
1:16.797;7344
1:16.818;7345
1:17.468;7346
1:17.549;7347
1:17.894;7348
1:18.912;7349
1:42.553;7360
1:42.795;7361
1:43.094;7362
1:43.270;7363
1:43.380;7364
1:43.863;7365
1:44.982;7366
1:45.244;7367
1:45.369;7368
1:35.554;7380
1:36.702;7381
1:36.841;7382
1:37.032;7383
1:37.719;7384
1:37.833;7385
1:37.987;7386
1:38.064;7387
1:38.251;7388
1:39.157;7389
1:39.491;7400
1:39.814;7401
1:39.840;7402
1:40.069;7403
1:40.126;7404
1:40.810;7405
1:41.013;7406
1:41.179;7407
1:41.398;7408
1:42.056;7409
1:30.076;7420
1:30.121;7421
1:30.541;7422
1:30.595;7423
1:31.478;7425
1:31.582;7426
1:31.607;7427
1:31.658;7428
1:31.704;7429
1:30.758;7439
1:27.319;7440
1:27.651;7441
1:27.791;7442
1:28.306;7443
1:28.332;7444
1:28.498;7445
1:29.111;7446
1:29.260;7447
1:29.480;7448
1:30.687;7449
1:33.108;7460
1:33.347;7461
1:33.568;7462
1:33.577;7463
1:33.577;7464
1:33.658;7465
1:34.647;7466
1:34.852;7467
1:35.007;7468
1:35.148;7469
1:16.488;7480
1:16.574;7481
1:16.934;7482
1:16.958;7483
1:17.238;7484
1:17.437;7485
1:17.447;7486
1:17.466;7487
1:17.794;7488
1:17.807;7489
1:08.322;7499
1:08.360;7500
1:08.538;7501
1:08.925;7502
1:09.330;7503
1:09.598;7504
1:09.617;7505
1:09.703;7506
1:09.805;7507
1:09.841;7508
1:36.231;7520
1:36.403;7521
1:36.777;7522
1:36.959;7523
1:36.985;7524
1:37.328;7525
1:38.282;7526
1:38.374;7527
1:38.397;7528
1:38.550;7529
1:21.164;7540
1:21.828;7541
1:21.838;7542
1:21.879;7543
1:22.152;7544
1:23.187;7545
1:23.339;7546
1:23.532;7547
1:23.577;7548
1:27.958;7560
1:28.101;7561
1:28.124;7562
1:28.220;7563
1:28.398;7564
1:29.329;7565
1:29.358;7566
1:29.570;7567
1:29.874;7568
1:29.986;7569
1:31.095;7580
1:31.182;7581
1:31.625;7582
1:31.675;7583
1:31.796;7584
1:31.948;7585
1:32.532;7586
1:32.758;7587
1:32.819;7588
1:32.855;7589
1:41.498;7600
1:41.677;7601
1:41.837;7602
1:41.911;7603
1:41.994;7604
1:42.490;7605
1:42.523;7606
1:42.547;7607
1:43.066;7608
1:43.351;7609
1:16.173;7620
1:16.213;7621
1:16.305;7622
1:16.612;7623
1:16.816;7624
1:16.818;7625
1:17.676;7626
1:17.721;7627
1:17.790;7628
1:17.835;7629
1:10.810;7640
1:11.039;7641
1:11.232;7642
1:11.266;7643
1:12.110;7644
1:12.130;7645
1:12.154;7646
1:12.221;7647
1:11.441;7657
1:12.061;7658
1:10.764;7660
1:10.857;7661
1:10.937;7662
1:10.996;7663
1:11.095;7664
1:11.116;7665
1:11.973;7666
1:12.084;7667
1:12.168;7668
1:12.671;7669
1:30.029;7680
1:30.147;7681
1:30.400;7682
1:30.705;7683
1:30.895;7684
1:31.057;7685
1:32.126;7686
1:32.635;7687
1:32.930;7688
1:03.130;7700
1:03.149;7701
1:03.464;7702
1:03.660;7703
1:03.840;7704
1:03.892;7705
1:03.996;7706
1:04.051;7707
1:04.725;7708
1:05.019;7709
1:25.892;7720
1:25.936;7721
1:25.990;7722
1:26.217;7723
1:26.602;7724
1:27.099;7725
1:27.244;7726
1:27.455;7727
1:27.879;7728
1:28.194;7729
1:11.212;7740
1:11.416;7741
1:11.547;7742
1:11.822;7743
1:12.200;7744
1:12.544;7745
1:12.560;7746
1:12.692;7747
1:12.717;7748
1:12.774;7749
1:36.186;7760
1:36.210;7761
1:36.743;7762
1:37.591;7763
1:38.032;7764
1:38.128;7765
1:39.858;7766
1:40.593;7767
1:35.658;7778
1:35.918;7779
1:58.179;7780
1:58.905;7781
2:01.851;7782
2:01.894;7783
2:02.122;7784
2:02.671;7785
2:02.769;7786
2:02.939;7787
2:04.933;7788
1:19.119;7800
1:19.280;7801
1:19.294;7802
1:19.656;7803
1:20.615;7804
1:20.936;7805
1:21.041;7806
1:21.099;7807
1:21.350;7808
1:21.627;7809
1:36.015;7820
1:36.334;7821
1:36.628;7822
1:36.702;7823
1:36.794;7824
1:36.996;7825
1:37.985;7826
1:38.320;7827
1:38.365;7828
1:38.588;7829
1:31.387;7840
1:31.532;7841
1:31.943;7842
1:32.237;7843
1:33.181;7844
1:33.413;7845
1:33.419;7846
1:33.563;7847
1:33.704;7848
1:35.196;7849
1:27.760;7860
1:28.059;7861
1:29.057;7862
1:29.521;7863
1:29.761;7864
1:30.023;7865
1:30.093;7866
1:30.126;7867
1:32.192;7868
1:37.229;7869
1:32.237;7880
1:32.298;7881
1:32.307;7882
1:32.616;7883
1:33.494;7884
1:34.145;7885
1:34.215;7886
1:34.250;7887
1:34.420;7888
1:34.594;7889
1:14.759;7900
1:14.785;7901
1:14.894;7902
1:14.970;7903
1:15.160;7904
1:15.330;7905
1:15.827;7906
1:16.084;7907
1:16.189;7908
1:16.513;7909
1:07.281;7920
1:07.374;7921
1:07.441;7922
1:07.456;7923
1:07.778;7924
1:07.780;7925
1:08.296;7926
1:08.492;7927
1:08.517;7928
1:09.029;7929
1:34.794;7940
1:34.956;7941
1:35.125;7942
1:35.365;7943
1:35.401;7944
1:35.589;7945
1:36.192;7946
1:36.237;7947
1:36.540;7948
1:36.542;7949
1:20.486;7960
1:20.598;7961
1:21.190;7962
1:21.320;7963
1:21.442;7964
1:21.826;7965
1:22.099;7966
1:22.304;7967
1:22.314;7968
1:22.781;7969
1:27.866;7980
1:28.160;7981
1:28.190;7982
1:28.256;7983
1:28.752;7984
1:28.757;7985
1:28.813;7986
1:29.015;7987
1:29.022;7988
1:29.043;7989
1:31.547;8000
1:31.570;8001
1:31.848;8002
1:31.865;8003
1:32.089;8004
1:32.930;8005
1:32.958;8006
1:32.962;8007
1:40.495;8018
1:40.554;8019
1:40.797;8020
1:41.069;8021
1:41.593;8022
1:41.681;8023
1:41.886;8024
1:42.424;8025
1:15.406;8038
1:16.040;8039
1:16.272;8040
1:16.357;8041
1:16.588;8042
1:16.708;8043
1:16.911;8044
1:16.922;8045
1:17.573;8046
1:18.106;8047
1:10.166;8058
1:10.252;8059
1:10.641;8060
1:10.947;8061
1:11.041;8062
1:11.109;8063
1:11.218;8064
1:11.271;8065
1:11.417;8066
1:11.653;8067
1:10.240;8078
1:10.446;8079
1:10.920;8080
1:11.071;8081
1:11.079;8082
1:11.101;8083
1:11.324;8084
1:11.863;8085
1:13.981;8086
1:28.319;8098
1:28.605;8099
1:28.965;8100
1:29.409;8101
1:29.418;8102
1:29.522;8103
1:29.799;8104
1:29.918;8105
1:30.184;8106
1:33.420;8107
1:03.003;8118
1:03.262;8119
1:03.439;8120
1:03.537;8121
1:04.072;8122
1:04.099;8123
1:04.166;8124
1:04.179;8125
1:04.199;8126
1:25.093;8138
1:25.099;8139
1:25.172;8140
1:25.276;8141
1:25.590;8142
1:25.787;8143
1:26.182;8144
1:26.224;8145
1:26.345;8146
1:26.386;8147
1:11.767;8158
1:12.113;8159
1:12.129;8160
1:12.522;8161
1:12.538;8162
1:12.851;8163
1:12.897;8164
1:13.065;8165
1:13.126;8166
1:14.572;8178
1:14.590;8179
1:14.769;8180
1:15.043;8181
1:15.071;8182
1:15.450;8183
1:15.800;8184
1:15.852;8185
1:16.013;8186
1:16.041;8187
1:42.519;8198
1:43.267;8199
1:43.282;8200
1:43.415;8201
1:43.690;8202
1:44.257;8203
1:44.542;8204
1:44.557;8205
1:44.706;8206
1:45.086;8207
1:19.307;8218
1:19.346;8219
1:19.354;8220
1:19.457;8221
1:19.839;8222
1:20.049;8223
1:20.455;8224
1:36.217;8238
1:36.408;8239
1:36.437;8240
1:36.813;8241
1:37.146;8242
1:37.411;8243
1:37.818;8244
1:38.264;8245
1:38.329;8246
1:31.628;8258
1:32.030;8259
1:32.053;8260
1:32.310;8261
1:32.632;8262
1:33.222;8263
1:33.289;8264
1:33.301;8265
1:33.517;8266
1:33.661;8267
1:27.064;8278
1:27.253;8279
1:27.293;8280
1:27.302;8281
1:27.851;8282
1:27.851;8283
1:28.304;8284
1:28.464;8285
1:28.836;8286
1:29.341;8287
1:14.758;8298
1:15.024;8299
1:15.170;8300
1:15.262;8301
1:15.336;8302
1:15.338;8303
1:16.014;8304
1:16.322;8305
1:16.469;8306
1:16.586;8307
1:32.029;8318
1:32.041;8319
1:32.096;8320
1:32.137;8321
1:32.321;8322
1:32.548;8323
1:32.847;8324
1:33.175;8325
1:33.488;8326
1:33.601;8327
1:07.508;8338
1:07.631;8339
1:07.699;8340
1:07.728;8341
1:07.874;8342
1:07.935;8343
1:08.837;8344
1:08.854;8345
1:08.984;8346
1:09.037;8347
1:34.779;8358
1:34.973;8359
1:35.139;8360
1:35.219;8361
1:35.339;8362
1:35.682;8363
1:36.436;8364
1:36.456;8365
1:36.459;8366
1:36.710;8367
1:02.939;8378
1:02.951;8379
1:03.477;8380
1:03.626;8381
1:03.868;8382
1:03.868;8383
1:03.923;8384
1:03.971;8385
1:04.029;8386
1:04.239;8387
1:19.273;8398
1:20.489;8399
1:20.671;8400
1:20.701;8401
1:20.922;8402
1:20.925;8403
1:21.011;8404
1:21.028;8405
1:21.192;8406
1:21.651;8407
1:13.554;8418
1:14.377;8419
1:14.545;8420
1:14.774;8421
1:14.817;8422
1:14.849;8423
1:14.966;8424
1:15.027;8425
1:13.447;8437
1:24.303;8438
1:24.616;8439
1:25.325;8440
1:25.427;8441
1:25.782;8442
1:25.839;8443
1:25.965;8444
1:26.009;8445
1:26.209;8446
1:26.339;8447
1:25.154;8458
1:25.217;8459
1:26.082;8460
1:26.176;8461
1:26.297;8462
1:26.428;8463
1:26.534;8464
1:26.614;8465
1:26.669;8466
1:26.778;8467
1:15.584;8478
1:15.643;8479
1:16.292;8480
1:16.482;8481
1:16.589;8482
1:17.029;8483
1:17.044;8484
1:17.084;8485
1:17.087;8486
1:17.136;8487
1:41.252;8498
1:41.763;8499
1:41.778;8500
1:42.061;8501
1:42.264;8502
1:42.396;8503
1:42.438;8504
1:42.532;8505
1:42.603;8506
1:42.657;8507
1:18.887;8518
1:18.956;8519
1:19.695;8520
1:19.720;8521
1:19.795;8522
1:19.820;8523
1:19.864;8524
1:20.049;8525
1:20.090;8526
1:20.177;8527
1:15.144;8538
1:15.203;8539
1:15.509;8540
1:15.954;8541
1:16.270;8542
1:16.311;8543
1:16.356;8544
1:16.543;8545
1:17.870;8546
1:31.304;8558
1:31.867;8559
1:31.956;8560
1:32.317;8561
1:32.364;8562
1:32.550;8563
1:32.624;8564
1:32.847;8565
1:33.000;8566
1:33.008;8567
1:25.269;8578
1:25.525;8579
1:25.562;8580
1:26.035;8581
1:26.047;8582
1:26.223;8583
1:26.242;8584
1:26.458;8585
1:26.704;8586
1:26.709;8587
1:17.803;8623
1:17.525;8622
1:17.520;8621
1:17.437;8620
1:17.223;8619
1:17.090;8618
1:16.904;8617
1:16.754;8616
1:16.652;8615
1:13.609;8635
1:13.706;8636
1:14.176;8637
1:14.502;8638
1:14.520;8639
1:14.572;8640
1:14.616;8641
1:14.696;8642
1:14.814;8643
1:14.911;8644
1:47.765;8655
1:48.055;8656
1:49.321;8657
1:50.448;8658
1:51.595;8659
1:52.560;8660
1:52.622;8661
1:52.745;8662
1:53.258;8663
1:57.226;8664
1:27.264;8675
1:27.553;8676
1:27.678;8677
1:28.274;8678
1:28.322;8679
1:28.417;8680
1:28.419;8681
1:28.448;8682
1:28.542;8683
1:28.618;8684
0:53.377;8695
0:53.403;8696
0:53.433;8697
0:53.613;8698
0:53.790;8699
0:53.906;8700
0:53.957;8701
0:54.010;8702
0:54.154;8703
0:54.200;8704
1:35.246;8715
1:35.271;8716
1:35.332;8717
1:35.497;8718
1:35.571;8719
1:35.815;8720
1:35.963;8721
1:36.046;8722
1:36.065;8723
1:36.242;8724
1:28.997;8735
1:29.385;8736
1:29.586;8737
1:29.678;8738
1:29.809;8739
1:29.927;8740
1:29.974;8741
1:30.215;8742
1:30.249;8743
1:30.601;8744
1:14.411;8755
1:14.446;8756
1:14.498;8757
1:14.740;8758
1:14.790;8759
1:14.826;8760
1:14.875;8761
1:14.898;8762
1:15.210;8763
1:18.348;8775
1:18.355;8776
1:18.746;8777
1:18.890;8778
1:19.039;8779
1:19.042;8780
1:19.116;8781
1:19.306;8782
1:19.475;8783
1:19.659;8784
1:16.741;8795
1:16.777;8796
1:16.873;8797
1:17.510;8798
1:17.580;8799
1:17.620;8800
1:17.622;8801
1:17.701;8802
1:18.010;8803
1:18.147;8804
1:10.346;8815
1:10.576;8816
1:10.601;8817
1:10.611;8818
1:10.620;8819
1:10.900;8820
1:11.095;8821
1:11.419;8822
1:11.573;8823
1:11.779;8824
1:41.218;8834
1:41.450;8835
1:41.563;8836
1:41.565;8837
1:41.576;8838
1:41.747;8839
1:41.917;8840
1:42.211;8841
1:42.327;8842
1:42.659;8843
1:29.990;8854
1:30.248;8855
1:30.376;8856
1:30.445;8857
1:30.840;8858
1:30.868;8859
1:30.987;8860
1:31.252;8861
1:31.340;8862
1:31.382;8863
1:03.841;8874
1:04.035;8875
1:04.067;8876
1:04.120;8877
1:04.168;8878
1:04.236;8879
1:04.472;8880
1:04.514;8881
1:04.574;8882
1:04.708;8883
1:03.720;8894
1:03.768;8895
1:03.990;8896
1:04.014;8897
1:04.049;8898
1:04.107;8899
1:04.273;8900
1:04.570;8901
1:04.591;8902
1:04.618;8903
1:26.134;8914
1:26.209;8915
1:26.328;8916
1:26.828;8917
1:26.844;8918
1:26.897;8919
1:26.899;8920
1:26.971;8921
1:27.007;8922
1:27.179;8923
1:15.419;8934
1:15.734;8935
1:15.840;8936
1:16.421;8937
1:16.483;8938
1:16.489;8939
1:16.496;8940
1:16.653;8941
1:16.715;8942
1:16.750;8943
1:59.765;8954
2:00.086;8955
2:00.099;8956
2:00.864;8957
2:00.935;8958
2:01.164;8959
2:02.112;8960
2:02.502;8961
2:03.513;8962
1:08.885;8974
1:08.923;8975
1:09.222;8976
1:09.478;8977
1:09.527;8978
1:09.537;8979
1:09.590;8980
1:09.933;8981
1:09.956;8982
1:10.166;8983
1:19.555;8994
1:19.651;8995
1:19.966;8996
1:19.989;8997
1:19.995;8998
1:20.260;8999
1:20.462;9000
1:20.510;9001
1:20.611;9002
1:20.808;9003
1:41.993;9014
1:42.510;9015
1:42.983;9016
1:44.050;9017
1:44.156;9018
1:44.204;9019
1:44.710;9020
1:44.956;9021
1:45.337;9022
1:45.865;9023
1:22.868;9036
1:22.998;9037
1:23.196;9038
1:23.265;9039
1:23.326;9040
1:23.477;9041
1:23.706;9042
1:23.954;9043
1:24.305;9044
1:24.368;9045
1:32.910;9056
1:33.119;9057
1:33.134;9058
1:33.475;9059
1:33.606;9060
1:33.792;9061
1:33.808;9062
1:33.887;9063
1:34.118;9064
1:34.918;9065
1:15.875;9076
1:16.020;9077
1:16.225;9078
1:16.342;9079
1:16.456;9080
1:16.761;9081
1:16.763;9082
1:16.837;9083
1:17.158;9084
1:36.830;9085
1:07.934;9096
1:08.372;9097
1:08.469;9098
1:08.483;9099
1:08.777;9100
1:08.826;9101
1:08.960;9102
1:08.980;9103
1:09.039;9104
1:09.113;9105
1:20.827;9116
1:21.282;9117
1:21.478;9118
1:21.640;9119
1:21.670;9120
1:21.731;9121
1:21.840;9122
1:21.881;9123
1:22.028;9124
1:22.785;9125
1:27.511;9136
1:27.622;9137
1:27.653;9138
1:28.054;9139
1:28.123;9140
1:28.125;9141
1:28.180;9142
1:28.442;9143
1:28.647;9144
1:28.754;9145
1:22.109;9156
1:22.480;9157
1:22.931;9158
1:22.947;9159
1:22.992;9160
1:23.036;9161
1:23.122;9162
1:23.220;9163
1:23.389;9164
1:23.409;9165
1:30.558;9176
1:30.681;9177
1:30.687;9178
1:30.921;9179
1:31.238;9180
1:31.560;9181
1:31.808;9182
1:32.195;9183
1:32.216;9184
1:32.338;9185
1:29.588;9222
1:29.254;9221
1:29.183;9220
1:29.147;9219
1:29.104;9218
1:29.068;9217
1:28.461;9216
1:28.402;9215
1:28.225;9214
1:28.200;9213
1:17.868;9233
1:18.154;9234
1:18.240;9235
1:18.703;9236
1:18.825;9237
1:18.933;9238
1:19.032;9239
1:19.061;9240
1:19.408;9241
1:27.999;9253
1:28.778;9254
1:29.131;9255
1:29.164;9256
1:29.202;9257
1:29.742;9258
1:29.808;9259
1:30.439;9260
1:31.062;9261
1:28.796;9273
1:28.986;9274
1:28.991;9275
1:29.036;9276
1:29.475;9277
1:29.625;9278
1:29.690;9279
1:29.750;9280
1:29.932;9281
1:30.676;9282
1:18.750;9293
1:19.073;9294
1:19.166;9295
1:19.393;9296
1:19.420;9297
1:19.512;9298
1:19.608;9299
1:19.682;9300
1:20.297;9301
1:20.368;9302
1:11.376;9313
1:11.601;9314
1:11.629;9315
1:11.666;9316
1:11.849;9317
1:12.112;9318
1:12.247;9319
1:12.560;9320
1:12.732;9321
1:13.047;9322
1:41.359;9333
1:41.641;9334
1:41.706;9335
1:41.814;9336
1:42.712;9337
1:42.845;9338
1:42.924;9339
1:43.056;9340
1:43.091;9341
1:43.173;9342
1:21.299;9353
1:21.944;9354
1:22.096;9355
1:22.891;9356
1:22.960;9357
1:23.356;9358
1:23.529;9359
1:23.557;9360
1:23.749;9361
1:24.030;9362
1:40.983;9373
1:41.055;9374
1:41.298;9375
1:41.616;9376
1:41.995;9377
1:42.084;9378
1:42.116;9379
1:42.161;9380
1:42.719;9381
2:03.095;9382
1:04.984;9393
1:05.013;9394
1:05.066;9395
1:05.431;9396
1:05.726;9397
1:05.879;9398
1:06.011;9399
1:06.103;9400
1:13.151;9401
1:30.872;9413
1:31.176;9414
1:31.335;9415
1:31.765;9416
1:32.032;9417
1:32.131;9418
1:32.552;9419
1:32.780;9420
1:17.377;9433
1:17.421;9434
1:17.567;9435
1:17.769;9436
1:18.018;9437
1:18.078;9438
1:18.142;9439
1:18.157;9440
1:18.379;9441
1:18.823;9442
1:43.665;9453
1:44.297;9454
1:44.462;9455
1:44.553;9456
1:45.180;9457
1:45.368;9458
1:45.503;9459
1:45.776;9460
1:45.837;9461
1:46.178;9462
1:10.342;9473
1:10.363;9474
1:10.434;9475
1:10.648;9476
1:11.077;9477
1:11.147;9478
1:11.174;9479
1:11.442;9480
1:12.556;9481
1:20.161;9493
1:20.306;9494
1:20.429;9495
1:21.206;9496
1:21.524;9497
1:21.542;9498
1:21.584;9499
1:21.925;9500
1:22.648;9501
1:49.412;9513
1:49.434;9514
1:49.466;9515
1:49.583;9516
1:49.966;9517
1:50.584;9518
1:51.211;9519
1:51.395;9520
1:51.573;9521
1:51.983;9522
1:29.304;9533
1:29.314;9534
1:29.361;9535
1:29.709;9536
1:30.165;9537
1:30.261;9538
1:30.322;9539
1:30.389;9540
1:30.554;9541
1:31.003;9542
1:34.356;9553
1:34.421;9554
1:34.448;9555
1:34.645;9556
1:34.947;9557
1:34.988;9558
1:35.598;9559
1:35.690;9560
1:35.876;9561
1:36.319;9562
1:17.775;9573
1:18.079;9574
1:18.084;9575
1:18.128;9576
1:18.351;9577
1:18.401;9578
